DatetimeNYC,Temperature,ApparentTemperature,Humidity,WindSpeed,WindBearing,Visibility,LoudCover,Pressure
2016-01-01 00:00:00,-0.6500000000000009,-4.272222222222222,0.96,10.770900000000001,113.0,2.9463000000000004,0.0,1033.81
2016-01-01 01:00:00,-1.416666666666667,-5.544444444444445,0.92,12.203800000000001,129.0,3.1234,0.0,1033.02
2016-01-01 02:00:00,-2.177777777777779,-6.155555555555555,0.93,10.948,150.0,2.4633000000000003,0.0,1032.89
2016-01-01 03:00:00,-2.155555555555555,-6.155555555555555,0.96,11.0607,159.0,2.9302,0.0,1032.56
2016-01-01 04:00:00,-1.4611111111111106,-5.155555555555556,0.92,10.432800000000002,166.0,3.6547,0.0,1031.63
2016-01-01 05:00:00,-1.2055555555555566,-5.622222222222224,0.93,13.7172,150.0,2.9624,0.0,1030.43
2016-01-01 06:00:00,-2.1722222222222225,-6.505555555555556,0.96,12.397,169.0,2.9785000000000004,0.0,1029.65
2016-01-01 07:00:00,0.016666666666667298,-3.7777777777777777,0.92,12.0911,175.0,3.6708,0.0,1029.2
2016-01-01 08:00:00,1.0888888888888895,-3.166666666666666,0.93,15.616999999999999,188.0,4.395300000000001,0.0,1028.32
2016-01-01 09:00:00,2.7611111111111106,-1.1000000000000003,0.89,15.633100000000002,170.0,5.9731000000000005,0.0,1027.6
2016-01-01 10:00:00,4.766666666666666,0.36111111111111033,0.82,23.8119,190.0,6.4078,0.0,1027.02
2016-01-01 11:00:00,5.094444444444445,1.6000000000000014,0.86,16.9694,190.0,8.05,0.0,1025.62
2016-01-01 12:00:00,7.200000000000001,4.405555555555555,0.8,15.504300000000002,190.0,11.125100000000002,0.0,1024.44
2016-01-01 13:00:00,7.688888888888891,4.672222222222221,0.76,18.2252,198.0,10.5938,0.0,1023.35
2016-01-01 14:00:00,7.755555555555556,5.1,0.83,15.456,198.0,11.125100000000002,0.0,1022.53
2016-01-01 15:00:00,7.733333333333334,5.472222222222223,0.76,12.6707,188.0,11.125100000000002,0.0,1022.13
2016-01-01 16:00:00,7.461111111111112,4.61111111111111,0.77,16.4059,198.0,10.8836,0.0,1021.86
2016-01-01 17:00:00,7.172222222222221,3.8444444444444454,0.8,19.8352,198.0,11.0446,0.0,1021.04
2016-01-01 18:00:00,7.127777777777776,4.33888888888889,0.93,15.391600000000002,199.0,11.0446,0.0,1020.35
2016-01-01 19:00:00,6.022222222222224,2.766666666666665,0.93,16.856700000000004,199.0,10.5294,0.0,1020.02
2016-01-01 20:00:00,6.1388888888888875,4.166666666666667,0.93,9.3541,211.0,11.0446,0.0,1019.79
2016-01-01 21:00:00,5.650000000000001,1.9166666666666683,0.96,19.8835,200.0,9.8049,0.0,1019.69
2016-01-01 22:00:00,5.7055555555555575,3.316666666666666,0.96,10.9641,212.0,9.4829,0.0,1019.93
2016-01-01 23:00:00,5.761111111111109,2.9611111111111104,0.99,13.363000000000001,183.0,7.969500000000001,0.0,1019.74
2016-01-02 00:00:00,6.805555555555555,4.583333333333333,0.95,11.3183,276.0,6.1985,0.0,1020.08
2016-01-02 01:00:00,3.1333333333333337,-1.0277777777777786,0.87,18.193,334.0,14.4739,0.0,1017.56
2016-01-02 02:00:00,6.716666666666669,3.5999999999999983,0.82,17.066,280.0,10.0464,0.0,1020.36
2016-01-02 03:00:00,5.627777777777779,3.2166666666666663,0.88,11.012400000000001,239.0,9.982000000000001,0.0,1019.28
2016-01-02 04:00:00,5.083333333333332,2.616666666666667,0.89,10.770900000000001,239.0,9.6278,0.0,1019.75
2016-01-02 05:00:00,2.9888888888888903,0.40555555555555384,0.95,9.450700000000001,233.0,11.2056,0.0,1019.17
2016-01-02 06:00:00,2.983333333333332,2.983333333333332,0.99,3.6708,193.0,11.2056,0.0,1018.58
2016-01-02 07:00:00,2.5722222222222237,1.3499999999999999,0.98,4.9749,238.0,10.4972,0.0,1018.8
2016-01-02 08:00:00,2.383333333333333,2.383333333333333,0.99,3.3649,178.0,8.1305,0.0,1019.2
