DatetimeNYC,Temperature,ApparentTemperature,Humidity,WindSpeed,WindBearing,Visibility,LoudCover,Pressure
2021-12-31 23:00:00,0.0611111111111108,-2.000000000000001,0.92,6.1502,110.0,9.595600000000001,0.0,1024.97
2021-12-31 22:00:00,0.7055555555555573,-2.6888888888888887,0.9,10.9641,119.0,9.321900000000001,0.0,1025.24
2021-12-31 21:00:00,2.1499999999999986,-0.9444444444444441,0.86,10.8997,110.0,14.5383,0.0,1025.0
2021-12-31 20:00:00,2.1499999999999986,-0.5833333333333337,0.86,9.4185,109.0,15.456,0.0,1025.1
2021-12-31 19:00:00,2.6111111111111125,0.16666666666666508,0.84,8.645700000000001,102.0,14.2807,0.0,1025.19
2021-12-31 18:00:00,2.2666666666666657,-0.39999999999999936,0.8,9.2414,109.0,15.456,0.0,1025.27
2021-12-31 17:00:00,2.7999999999999994,0.23888888888888873,0.77,9.193100000000001,159.0,15.456,0.0,1025.08
2021-12-31 16:00:00,4.061111111111113,1.4499999999999997,0.77,10.448900000000002,157.0,14.715400000000002,0.0,1024.96
2021-12-31 15:00:00,5.994444444444444,3.1555555555555554,0.67,13.9426,159.0,9.8049,0.0,1025.09
2021-12-31 14:00:00,6.994444444444446,3.3999999999999986,0.67,21.847700000000003,169.0,9.7566,0.0,1025.01
2021-12-31 13:00:00,6.91111111111111,3.622222222222224,0.68,18.8853,150.0,9.579500000000001,0.0,1025.22
2021-12-31 12:00:00,6.9222222222222225,4.1166666666666645,0.68,15.134000000000002,169.0,9.6117,0.0,1025.71
2021-12-31 11:00:00,5.877777777777776,3.2888888888888896,0.78,12.2843,158.0,9.563400000000001,0.0,1026.67
2021-12-31 10:00:00,3.7944444444444434,0.5944444444444446,0.89,13.1698,156.0,9.064300000000001,0.0,1026.79
2021-12-31 09:00:00,2.7111111111111126,-0.8722222222222223,0.96,13.9426,139.0,6.7781,0.0,1026.87
2021-12-31 08:00:00,2.666666666666665,-0.9222222222222223,0.96,13.910400000000001,129.0,4.6207,0.0,1026.49
2021-12-31 07:00:00,2.588888888888887,-0.4555555555555557,0.99,11.0929,139.0,2.737,0.0,1026.23
2021-12-31 06:00:00,2.5944444444444454,-0.4833333333333339,0.99,11.270000000000001,130.0,1.3846,0.0,1026.03
2021-12-31 05:00:00,2.5944444444444454,-0.005555555555556424,0.96,9.2253,130.0,1.2397,0.0,1026.12
2021-12-31 04:00:00,2.255555555555557,0.4999999999999992,0.99,6.230700000000001,132.0,1.1914,0.0,1026.43
2021-12-31 03:00:00,2.0833333333333335,-0.5333333333333338,0.99,8.935500000000001,127.0,3.3649,0.0,1026.89
2021-12-31 02:00:00,2.105555555555555,2.105555555555555,0.96,3.4293,103.0,0.7567,0.0,1026.72
2021-12-31 01:00:00,2.1388888888888897,2.1388888888888897,0.93,3.2683,69.0,0.5796,0.0,1027.11
2021-12-31 00:00:00,1.2555555555555544,1.2555555555555544,0.91,2.3989000000000003,214.0,0.8372,0.0,1027.39
2021-12-30 23:00:00,0.7888888888888899,-0.994444444444444,0.91,5.7316,147.0,0.6923,0.0,1027.24
2021-12-30 22:00:00,1.7000000000000013,-0.2055555555555561,0.91,6.4078,123.0,2.1574000000000004,0.0,1027.24
2021-12-30 21:00:00,2.872222222222223,-0.011111111111110874,0.85,10.642100000000001,10.0,14.9086,0.0,1027.14
2021-12-30 20:00:00,2.9666666666666686,0.8444444444444462,0.88,7.711900000000001,1.0,9.982000000000001,0.0,1027.22
2021-12-30 19:00:00,3.2333333333333334,1.161111111111113,0.89,7.711900000000001,332.0,4.9588,0.0,1027.12
2021-12-30 18:00:00,4.027777777777778,1.6444444444444448,0.82,9.434600000000001,342.0,4.7495,0.0,1026.85
2021-12-30 17:00:00,4.072222222222221,2.1222222222222222,0.82,7.792400000000001,340.0,4.7495,0.0,1026.94
2021-12-30 16:00:00,6.272222222222222,4.894444444444446,0.77,7.0357,343.0,6.3112,0.0,1026.83
2021-12-30 15:00:00,7.827777777777779,5.58888888888889,0.71,12.654600000000002,10.0,9.982000000000001,0.0,1026.37
2021-12-30 14:00:00,7.8500000000000005,5.3999999999999995,0.68,14.1197,18.0,9.982000000000001,0.0,1026.45
2021-12-30 13:00:00,7.677777777777777,4.9833333333333325,0.72,15.616999999999999,8.0,7.9373000000000005,0.0,1027.02
2021-12-30 12:00:00,7.316666666666667,4.53888888888889,0.73,15.6009,9.0,8.1305,0.0,1027.15
2021-12-30 11:00:00,6.205555555555557,3.177777777777777,0.79,15.504300000000002,0.0,6.295100000000001,0.0,1027.66
2021-12-30 10:00:00,4.9833333333333325,2.4444444444444438,0.88,11.012400000000001,349.0,4.7656,0.0,1027.84
2021-12-30 09:00:00,4.005555555555556,1.6499999999999995,0.89,9.2897,358.0,4.008900000000001,0.0,1027.54
2021-12-30 08:00:00,2.933333333333334,0.35555555555555585,0.95,9.4024,357.0,3.9284000000000003,0.0,1026.75
2021-12-30 07:00:00,2.922222222222221,0.14444444444444335,0.9,10.1913,339.0,3.5420000000000007,0.0,1026.18
2021-12-30 06:00:00,2.9111111111111123,-0.011111111111110874,0.95,10.835300000000002,331.0,4.025,0.0,1026.02
2021-12-30 05:00:00,1.3833333333333344,-1.0944444444444439,0.99,7.985600000000001,351.0,4.1699,0.0,1025.54
2021-12-30 04:00:00,1.594444444444443,-0.3111111111111104,0.96,6.359500000000001,322.0,2.5760000000000005,0.0,1024.87
2021-12-30 03:00:00,1.427777777777778,-1.5277777777777777,0.99,9.7727,329.0,1.5939,0.0,1024.82
2021-12-30 02:00:00,1.3611111111111127,1.3611111111111127,0.95,3.6547,337.0,4.6690000000000005,0.0,1024.71
2021-12-30 01:00:00,2.538888888888889,0.5722222222222229,0.93,6.9713,330.0,5.1037,0.0,1024.24
2021-12-30 00:00:00,2.3555555555555565,0.4500000000000013,0.92,6.7137,327.0,6.0697,0.0,1023.83
2021-12-29 23:00:00,1.849999999999999,-1.3499999999999999,0.89,11.141200000000001,329.0,6.021400000000001,0.0,1023.55
