DatetimeNYC,Temperature,ApparentTemperature,Humidity,WindSpeed,WindBearing,Visibility,LoudCover,Pressure
2022-01-01 00:00:00,0.5722222222222229,-3.416666666666666,0.89,13.5562,110.0,7.728,0.0,1024.47
2022-01-01 01:00:00,0.42777777777777953,-2.883333333333334,0.9,10.384500000000001,100.0,7.6796999999999995,0.0,1024.08
2022-01-01 02:00:00,0.5055555555555536,-2.8388888888888886,0.86,10.577700000000002,109.0,7.695800000000001,0.0,1023.99
2022-01-01 03:00:00,-0.027777777777778172,-3.5833333333333335,0.89,10.980200000000002,119.0,6.7781,0.0,1023.98
2022-01-01 04:00:00,-0.41111111111111026,-2.9499999999999993,0.9,7.245,121.0,6.9391,0.0,1023.62
2022-01-01 05:00:00,-0.8833333333333333,-2.588888888888889,0.92,5.0393,121.0,9.7566,0.0,1023.37
2022-01-01 06:00:00,1.1777777777777763,-2.116666666666666,0.85,10.9319,111.0,8.0017,0.0,1023.37
2022-01-01 07:00:00,1.1166666666666656,-1.5277777777777777,0.86,8.4042,111.0,5.425700000000001,0.0,1023.21
2022-01-01 08:00:00,0.11111111111111269,-2.5222222222222217,0.92,7.776300000000001,91.0,3.9767000000000006,0.0,1023.25
2022-01-01 09:00:00,2.194444444444446,-1.4777777777777779,0.8,13.7977,110.0,4.9427,0.0,1023.35
2022-01-01 10:00:00,2.822222222222221,-0.08888888888888896,0.83,10.722600000000002,109.0,8.2593,0.0,1023.31
2022-01-01 11:00:00,3.8611111111111125,1.466666666666667,0.76,9.3702,121.0,8.05,0.0,1023.09
2022-01-01 12:00:00,5.022222222222222,1.722222222222223,0.76,15.4721,159.0,9.982000000000001,0.0,1022.59
2022-01-01 13:00:00,6.077777777777777,3.0833333333333317,0.7,15.0696,148.0,9.982000000000001,0.0,1022.03
2022-01-01 14:00:00,7.061111111111112,4.066666666666666,0.66,16.7762,131.0,9.982000000000001,0.0,1021.61
2022-01-01 15:00:00,7.011111111111109,4.616666666666668,0.66,12.5741,150.0,13.894300000000003,0.0,1021.9
2022-01-01 16:00:00,5.972222222222222,3.405555555555557,0.7,12.2521,141.0,13.6689,0.0,1022.08
2022-01-01 17:00:00,4.927777777777776,2.4055555555555546,0.76,10.867500000000001,110.0,14.812,0.0,1022.1
2022-01-01 18:00:00,4.8388888888888895,2.3000000000000003,0.77,10.851400000000002,139.0,14.7637,0.0,1022.1
